url,domain,cmp_detected,tracker_count,non_essential_cookies_before_interaction,long_lived_cookies_count,has_privacy_policy,is_hosting,uses_major_cloud_cdn,reject_works
https://actalis.it,actalis.it,cookiebot,14.0,3.0,1.0,True,True,False,False
https://grazia.fr,grazia.fr,didomi,20.0,3.0,1.0,True,True,True,False
https://plusline.de,plusline.de,cookiebot,8.0,0.0,0.0,True,True,False,True
https://mondialrelay.fr,mondialrelay.fr,onetrust,36.0,22.0,9.0,True,True,True,False
https://vertbaudet.fr,vertbaudet.fr,axeptio,12.0,9.0,0.0,True,False,False,True
https://slate.fr,slate.fr,none,19.0,1.0,0.0,True,True,True,False
https://bmstores.co.uk,bmstores.co.uk,onetrust,5.0,2.0,2.0,True,True,False,True
https://flashscore.de,flashscore.de,onetrust,12.0,1.0,0.0,True,True,True,False
https://glamourmagazine.co.uk,glamourmagazine.co.uk,onetrust,10.0,2.0,0.0,True,True,False,False
https://voici.fr,voici.fr,sourcepoint,10.0,4.0,1.0,True,True,False,False
https://yodel.co.uk,yodel.co.uk,none,8.0,1.0,0.0,True,False,False,True
https://hsbc.co.uk,hsbc.co.uk,cookie notice,12.0,8.0,0.0,True,True,False,False
https://larousse.fr,larousse.fr,onetrust,12.0,3.0,0.0,True,True,True,False
https://hse.de,hse.de,usercentrics,14.0,7.0,2.0,True,False,True,True
https://expedia.co.uk,expedia.co.uk,onetrust,14.0,23.0,7.0,False,False,False,False
https://eventbrite.it,eventbrite.it,none,10.0,4.0,1.0,True,True,False,True
https://poco.de,poco.de,none,8.0,4.0,1.0,True,True,True,False
https://avm.de,avm.de,usercentrics,16.0,3.0,0.0,True,True,False,False
https://milanotoday.it,milanotoday.it,iubenda,20.0,7.0,6.0,True,True,False,False
https://electrodepot.fr,electrodepot.fr,onetrust,19.0,19.0,5.0,True,True,False,False
https://food.gov.uk,food.gov.uk,none,4.0,1.0,0.0,True,True,True,True
https://thomann.fr,thomann.fr,none,5.0,2.0,0.0,True,False,False,True
https://ticketmaster.de,ticketmaster.de,onetrust,10.0,9.0,0.0,True,True,True,False
https://abebooks.co.uk,abebooks.co.uk,cookie notice,5.0,3.0,4.0,True,True,False,True
https://lancs.ac.uk,lancs.ac.uk,none,5.0,0.0,0.0,True,False,False,False
https://glassdoor.co.uk,glassdoor.co.uk,onetrust,14.0,12.0,2.0,True,True,True,False
https://uni-osnabrueck.de,uni-osnabrueck.de,none,2.0,1.0,0.0,True,False,False,True
https://studenti.it,studenti.it,cookiebot,25.0,3.0,0.0,True,True,False,False
https://lrb.co.uk,lrb.co.uk,none,14.0,2.0,0.0,True,True,True,True
https://chroniclelive.co.uk,chroniclelive.co.uk,cookie notice,29.0,6.0,1.0,True,True,False,False
https://lunion.fr,lunion.fr,didomi,28.0,4.0,3.0,True,False,False,False
https://alvolante.it,alvolante.it,iubenda,25.0,7.0,3.0,True,True,False,False
https://parfumo.de,parfumo.de,none,14.0,5.0,3.0,True,True,True,False
https://larepubliquedespyrenees.fr,larepubliquedespyrenees.fr,didomi,8.0,15.0,3.0,True,True,False,True
https://gifi.fr,gifi.fr,didomi,11.0,16.0,1.0,True,True,True,True
https://lidl.fr,lidl.fr,onetrust,7.0,2.0,0.0,True,False,True,True
https://ircam.fr,ircam.fr,none,8.0,4.0,1.0,True,False,False,True
https://host-it.co.uk,host-it.co.uk,cookiebot,10.0,2.0,0.0,True,True,True,False
https://mariefrance.fr,mariefrance.fr,didomi,22.0,3.0,1.0,True,True,True,False
https://dfb.de,dfb.de,usercentrics,15.0,5.0,0.0,False,True,False,False
https://sma.de,sma.de,onetrust,6.0,1.0,0.0,True,True,False,True
https://psg.fr,psg.fr,didomi,12.0,5.0,0.0,True,True,False,True
https://ernstings-family.de,ernstings-family.de,trustcommander,7.0,3.0,0.0,True,True,False,False
https://banque-france.fr,banque-france.fr,trustcommander,7.0,5.0,5.0,True,False,True,True
https://challenges.fr,challenges.fr,didomi,8.0,5.0,4.0,True,True,False,False
https://komoot.de,komoot.de,none,5.0,1.0,1.0,True,True,False,False
https://home24.de,home24.de,usercentrics,13.0,4.0,0.0,True,False,True,True
https://reviews.co.uk,reviews.co.uk,none,17.0,2.0,0.0,True,True,True,False
https://cuisineactuelle.fr,cuisineactuelle.fr,sourcepoint,5.0,3.0,1.0,False,False,False,True
https://rmg.co.uk,rmg.co.uk,cookiebot,10.0,0.0,0.0,True,True,False,False
https://difesa.it,difesa.it,osano,4.0,5.0,1.0,True,False,False,True
https://adzuna.co.uk,adzuna.co.uk,none,22.0,1.0,1.0,True,True,False,False
https://regione.lombardia.it,regione.lombardia.it,onetrust,14.0,3.0,1.0,True,True,True,False
https://gemo.fr,gemo.fr,trustcommander,20.0,10.0,4.0,True,True,True,False
https://thescottishsun.co.uk,thescottishsun.co.uk,onetrust,29.0,23.0,5.0,False,True,False,False
https://fsolver.fr,fsolver.fr,none,9.0,4.0,0.0,True,True,True,False
https://reed.co.uk,reed.co.uk,onetrust,5.0,4.0,0.0,True,True,True,False
https://musee-orsay.fr,musee-orsay.fr,trustcommander,11.0,7.0,4.0,True,False,False,True
https://lejdd.fr,lejdd.fr,didomi,15.0,2.0,0.0,True,True,False,False
https://maison-travaux.fr,maison-travaux.fr,didomi,14.0,2.0,0.0,True,True,True,False
https://abebooks.de,abebooks.de,none,11.0,3.0,4.0,True,True,False,True
https://fcinter1908.it,fcinter1908.it,none,86.0,31.0,1.0,True,False,False,True
https://nebenan.de,nebenan.de,none,2.0,2.0,1.0,True,True,False,False
https://pleinevie.fr,pleinevie.fr,didomi,26.0,3.0,1.0,True,True,True,False
https://uni-kassel.de,uni-kassel.de,none,3.0,3.0,2.0,True,False,False,True
https://manomano.it,manomano.it,didomi,12.0,5.0,0.0,True,True,False,True
https://superguidatv.it,superguidatv.it,complianz,25.0,5.0,2.0,True,True,True,True
https://vie-publique.fr,vie-publique.fr,none,3.0,3.0,1.0,True,True,False,True
https://centrepompidou.fr,centrepompidou.fr,none,12.0,0.0,0.0,True,False,False,False
https://ovs.it,ovs.it,onetrust,23.0,22.0,6.0,True,,False,False
https://bps.org.uk,bps.org.uk,none,10.0,0.0,0.0,True,True,True,False
https://virginmediao2.co.uk,virginmediao2.co.uk,onetrust,12.0,8.0,2.0,True,True,True,True
https://genybet.fr,genybet.fr,didomi,11.0,3.0,0.0,True,True,True,True
https://fattoincasadabenedetta.it,fattoincasadabenedetta.it,cookiebot,20.0,2.0,0.0,True,True,False,False
https://royal.uk,royal.uk,cookiebot,9.0,0.0,0.0,True,True,True,False
https://port.ac.uk,port.ac.uk,none,17.0,7.0,0.0,True,True,False,False
https://cofidis.fr,cofidis.fr,commanders act,9.0,7.0,4.0,True,False,False,True
https://lanuovasardegna.it,lanuovasardegna.it,iubenda,14.0,0.0,0.0,False,True,False,False
https://eolas.fr,eolas.fr,none,4.0,4.0,1.0,True,True,False,True
https://jisc.ac.uk,jisc.ac.uk,none,12.0,6.0,0.0,True,True,True,True
https://ratp.fr,ratp.fr,trustcommander,17.0,13.0,5.0,True,True,True,True
https://sdv.fr,sdv.fr,cookieyes,23.0,13.0,0.0,True,False,False,True
https://verivox.de,verivox.de,usercentrics,29.0,2.0,0.0,True,True,False,True
https://autodoc.de,autodoc.de,none,9.0,9.0,2.0,True,True,True,False
https://bonprix.it,bonprix.it,none,4.0,7.0,1.0,True,False,False,True
https://twinkl.co.uk,twinkl.co.uk,none,10.0,11.0,1.0,True,True,False,True
https://tombola.it,tombola.it,onetrust,12.0,2.0,0.0,True,True,True,False
https://bristolpost.co.uk,bristolpost.co.uk,cookie notice,27.0,6.0,1.0,True,True,False,False
https://sony.co.uk,sony.co.uk,onetrust,10.0,8.0,0.0,True,True,False,False
https://billetweb.fr,billetweb.fr,none,8.0,2.0,0.0,True,True,True,True
https://tk.de,tk.de,none,2.0,2.0,0.0,False,False,False,True
https://hw.ac.uk,hw.ac.uk,none,8.0,0.0,0.0,True,True,False,True
https://comune.roma.it,comune.roma.it,iubenda,20.0,7.0,5.0,True,False,False,True
https://meinestadt.de,meinestadt.de,none,14.0,16.0,1.0,True,True,False,False
https://dundee.ac.uk,dundee.ac.uk,klaro,9.0,6.0,0.0,True,False,False,False
https://audi.de,audi.de,none,23.0,6.0,0.0,True,True,False,True
https://boreus.de,boreus.de,cookiebot,13.0,0.0,0.0,True,False,False,False
https://mtv.de,mtv.de,none,14.0,5.0,4.0,False,True,False,False
https://sciencemuseum.org.uk,sciencemuseum.org.uk,onetrust,20.0,0.0,0.0,True,True,True,False
https://wwf.org.uk,wwf.org.uk,onetrust,12.0,1.0,0.0,True,False,False,False
https://interieur.gouv.fr,interieur.gouv.fr,none,17.0,2.0,0.0,True,True,False,True
https://deutsche-bank.de,deutsche-bank.de,usercentrics,7.0,0.0,0.0,True,False,False,True
https://modesettravaux.fr,modesettravaux.fr,didomi,42.0,6.0,1.0,True,True,True,False
https://scot.nhs.uk,scot.nhs.uk,cookieyes,5.0,2.0,1.0,True,True,True,True
https://arts.ac.uk,arts.ac.uk,none,12.0,0.0,0.0,True,False,False,True
https://postbank.de,postbank.de,usercentrics,9.0,1.0,0.0,True,False,False,True
https://univ-amu.fr,univ-amu.fr,none,6.0,2.0,0.0,True,False,False,True
https://nidirect.gov.uk,nidirect.gov.uk,none,8.0,0.0,0.0,True,True,True,True
https://santepubliquefrance.fr,santepubliquefrance.fr,none,5.0,4.0,3.0,True,True,False,True
https://ageuk.org.uk,ageuk.org.uk,onetrust,14.0,6.0,0.0,True,True,False,False
https://aol.co.uk,aol.co.uk,didomi,22.0,12.0,0.0,True,True,False,False
https://rspca.org.uk,rspca.org.uk,onetrust,13.0,3.0,0.0,True,True,True,False
https://anses.fr,anses.fr,none,5.0,4.0,3.0,False,True,True,True
https://sciencespo.fr,sciencespo.fr,didomi,12.0,1.0,0.0,True,False,False,False
https://ciclamino.it,ciclamino.it,none,12.0,3.0,2.0,True,True,False,False
https://humanite.fr,humanite.fr,none,32.0,9.0,5.0,True,True,False,False
https://fft.fr,fft.fr,trustcommander,15.0,8.0,4.0,True,True,False,False
https://pcwelt.de,pcwelt.de,sourcepoint,11.0,6.0,6.0,True,True,False,True
https://mtb-news.de,mtb-news.de,onetrust,5.0,0.0,0.0,True,True,True,False
https://telekom-dienste.de,telekom-dienste.de,none,12.0,5.0,0.0,True,False,False,False
https://deutschland.de,deutschland.de,usercentrics,6.0,0.0,0.0,True,False,False,True
https://letour.fr,letour.fr,none,40.0,10.0,4.0,True,True,True,True
https://yorkshirepost.co.uk,yorkshirepost.co.uk,sourcepoint,19.0,3.0,0.0,True,True,True,False
https://commerzbank.de,commerzbank.de,none,5.0,3.0,0.0,True,False,False,True
https://bmas.de,bmas.de,none,5.0,4.0,0.0,True,True,False,True
https://oxfam.org.uk,oxfam.org.uk,onetrust,7.0,1.0,0.0,True,True,True,False
https://franceculture.fr,franceculture.fr,didomi,9.0,3.0,0.0,True,True,False,False
https://accountingweb.co.uk,accountingweb.co.uk,none,30.0,6.0,2.0,True,True,False,False
https://thelocal.de,thelocal.de,onetrust,24.0,14.0,6.0,True,True,True,False
https://cirad.fr,cirad.fr,klaro,4.0,2.0,1.0,True,True,False,True
https://statuo.co.uk,statuo.co.uk,cookiebot,15.0,4.0,1.0,True,True,False,False
https://pinterest.it,pinterest.it,none,10.0,6.0,1.0,True,True,True,True
https://chateauversailles.fr,chateauversailles.fr,none,4.0,2.0,0.0,True,True,False,True
https://ici.fr,ici.fr,didomi,16.0,2.0,0.0,False,True,False,False
https://radiohost.de,radiohost.de,cookiebot,6.0,0.0,0.0,True,True,False,False
https://pole-emploi.fr,pole-emploi.fr,none,13.0,6.0,4.0,False,False,False,True
https://vogue.de,vogue.de,onetrust,11.0,4.0,0.0,True,True,False,False
https://bundeswehr.de,bundeswehr.de,none,2.0,1.0,0.0,True,False,False,True
https://ing.de,ing.de,usercentrics,10.0,6.0,0.0,False,False,False,True
https://3sat.de,3sat.de,none,4.0,1.0,0.0,True,False,False,False
https://shu.ac.uk,shu.ac.uk,cookiebot,16.0,6.0,1.0,True,True,True,False
https://guenstiger.de,guenstiger.de,usercentrics,11.0,2.0,0.0,True,True,False,True
https://sephora.fr,sephora.fr,trustcommander,12.0,21.0,1.0,True,False,True,False
https://visa.fr,visa.fr,none,10.0,3.0,0.0,True,True,True,False
https://nominet.uk,nominet.uk,cookieyes,15.0,0.0,0.0,True,True,True,True
https://paginebianche.it,paginebianche.it,iubenda,21.0,5.0,2.0,True,True,False,False
https://sorbonne-universite.fr,sorbonne-universite.fr,none,6.0,2.0,1.0,True,True,True,True
https://sega.co.uk,sega.co.uk,none,9.0,2.0,0.0,True,True,False,True
https://blackwells.co.uk,blackwells.co.uk,cookieyes,16.0,0.0,0.0,True,True,True,True
https://mdex.de,mdex.de,cookiebot,10.0,2.0,0.0,True,False,False,False
https://abebooks.fr,abebooks.fr,none,5.0,5.0,4.0,True,True,False,True
https://jugendherberge.de,jugendherberge.de,usercentrics,9.0,1.0,0.0,True,False,False,True
https://visitberlin.de,visitberlin.de,none,5.0,2.0,1.0,True,True,False,True
https://ntu.ac.uk,ntu.ac.uk,none,16.0,0.0,0.0,True,True,False,True
https://geizhals.de,geizhals.de,onetrust,5.0,1.0,0.0,True,True,True,False
https://westermann.de,westermann.de,none,3.0,1.0,0.0,True,False,False,True
https://amen.fr,amen.fr,iubenda,27.0,10.0,0.0,True,True,False,False
https://bupa.co.uk,bupa.co.uk,onetrust,9.0,8.0,0.0,True,False,False,True
https://trustedshops.de,trustedshops.de,usercentrics,23.0,5.0,0.0,True,True,False,True
https://mmu.ac.uk,mmu.ac.uk,cookieyes,20.0,3.0,2.0,True,True,False,True
https://abebooks.it,abebooks.it,none,8.0,3.0,4.0,True,True,False,True
https://herts.ac.uk,herts.ac.uk,onetrust,17.0,1.0,0.0,True,True,False,False
https://nintendo.it,nintendo.it,onetrust,14.0,3.0,0.0,True,True,False,False
https://plymouth.ac.uk,plymouth.ac.uk,cookiebot,22.0,10.0,3.0,False,True,True,False
https://letudiant.fr,letudiant.fr,didomi,36.0,8.0,4.0,True,True,True,False
https://wwf.de,wwf.de,usercentrics,10.0,0.0,0.0,False,True,False,True
https://juno.co.uk,juno.co.uk,none,9.0,3.0,1.0,True,True,True,True
https://bangor.ac.uk,bangor.ac.uk,cookiebot,50.0,16.0,3.0,True,True,False,False
https://renault.fr,renault.fr,onetrust,9.0,2.0,0.0,True,True,False,False
https://fff.fr,fff.fr,didomi,23.0,5.0,2.0,True,True,False,True
https://talktalk.co.uk,talktalk.co.uk,cookieyes,20.0,7.0,0.0,True,False,False,True
https://ticketmaster.fr,ticketmaster.fr,onetrust,13.0,8.0,0.0,True,True,True,False
https://eolo.it,eolo.it,onetrust,12.0,2.0,0.0,True,True,True,False
https://sparkasse.de,sparkasse.de,trustcommander,5.0,1.0,1.0,True,True,False,True
https://ok.de,ok.de,onetrust,13.0,0.0,0.0,False,True,True,False
https://aston.ac.uk,aston.ac.uk,none,23.0,1.0,0.0,True,True,False,True
https://agi.it,agi.it,onetrust,18.0,3.0,2.0,True,True,False,False
https://kayak.co.uk,kayak.co.uk,none,16.0,11.0,2.0,True,True,True,False
https://cnam.fr,cnam.fr,none,5.0,4.0,1.0,False,False,False,False
https://ingv.it,ingv.it,none,5.0,0.0,0.0,True,True,True,False
https://europapark.de,europapark.de,onetrust,7.0,1.0,0.0,True,True,False,False
https://thestudentroom.co.uk,thestudentroom.co.uk,fundingchoices,20.0,14.0,7.0,True,True,True,True
https://unicaen.fr,unicaen.fr,cookieyes,3.0,6.0,1.0,True,False,False,True
https://atruvia.de,atruvia.de,none,2.0,0.0,0.0,True,False,False,True
https://bvg.de,bvg.de,didomi,3.0,1.0,0.0,True,False,False,True
https://experian.co.uk,experian.co.uk,none,6.0,7.0,0.0,True,False,False,True
https://partner-viessmann.it,partner-viessmann.it,usercentrics,14.0,0.0,0.0,True,True,False,True
https://gre.ac.uk,gre.ac.uk,onetrust,11.0,1.0,0.0,True,False,False,False
https://cranfield.ac.uk,cranfield.ac.uk,cookieyes,21.0,2.0,0.0,True,True,True,False
https://decathlon.co.uk,decathlon.co.uk,didomi,9.0,4.0,0.0,True,True,True,True
https://postoffice.co.uk,postoffice.co.uk,quantcast,10.0,8.0,2.0,True,False,True,False
https://forumfree.it,forumfree.it,none,18.0,7.0,0.0,True,True,True,True
https://bbk.ac.uk,bbk.ac.uk,none,13.0,0.0,0.0,True,True,False,True
https://gq-magazin.de,gq-magazin.de,onetrust,11.0,4.0,0.0,True,True,False,False
https://bmfsfj.de,bmfsfj.de,none,4.0,0.0,0.0,True,False,False,True
https://geo.fr,geo.fr,sourcepoint,9.0,5.0,1.0,True,True,False,False
https://dastelefonbuch.de,dastelefonbuch.de,none,7.0,5.0,0.0,True,True,True,True
https://rossmann.de,rossmann.de,onetrust,8.0,4.0,0.0,True,True,True,True
https://booklooker.de,booklooker.de,none,4.0,3.0,1.0,True,True,False,True
https://garr.it,garr.it,none,3.0,1.0,0.0,True,False,False,True
https://weser-kurier.de,weser-kurier.de,none,13.0,3.0,1.0,True,False,False,True
https://amnesty.org.uk,amnesty.org.uk,onetrust,7.0,0.0,0.0,True,False,False,False
https://springerprofessional.de,springerprofessional.de,onetrust,10.0,2.0,0.0,True,True,True,False
https://thieme-connect.de,thieme-connect.de,onetrust,7.0,1.0,0.0,True,False,False,False
https://hannovermesse.de,hannovermesse.de,usercentrics,34.0,3.0,0.0,True,False,False,True
https://winamax.fr,winamax.fr,none,7.0,6.0,1.0,True,True,False,True
https://iledefrance.fr,iledefrance.fr,none,21.0,6.0,2.0,True,False,False,True
https://iol.it,iol.it,iubenda,28.0,5.0,2.0,True,False,False,True
https://caa.co.uk,caa.co.uk,none,31.0,0.0,0.0,True,True,False,False
https://hrp.org.uk,hrp.org.uk,onetrust,20.0,4.0,0.0,True,True,True,False
https://adm.gov.it,adm.gov.it,none,2.0,6.0,1.0,True,False,True,True
https://enedis.fr,enedis.fr,trustcommander,7.0,3.0,3.0,True,True,False,False
https://opentable.co.uk,opentable.co.uk,onetrust,9.0,11.0,0.0,True,False,True,False
https://edp24.co.uk,edp24.co.uk,sourcepoint,43.0,27.0,13.0,False,True,True,True
https://univpm.it,univpm.it,none,2.0,0.0,0.0,False,False,False,True
https://bosch.de,bosch.de,none,5.0,0.0,0.0,True,False,False,True
https://vogel.de,vogel.de,none,4.0,1.0,0.0,True,True,False,False
https://datawrapper.de,datawrapper.de,none,5.0,1.0,0.0,True,True,True,True
https://observer.co.uk,observer.co.uk,onetrust,21.0,18.0,11.0,True,True,False,False
https://stylist.co.uk,stylist.co.uk,onetrust,9.0,5.0,0.0,True,True,True,True
https://lshtm.ac.uk,lshtm.ac.uk,cookiebot,13.0,0.0,0.0,True,True,False,False
https://enel.it,enel.it,trustarc,13.0,32.0,2.0,True,True,False,True
https://iledefrance-mobilites.fr,iledefrance-mobilites.fr,axeptio,34.0,7.0,1.0,False,True,False,True
https://alaraby.co.uk,alaraby.co.uk,trustarc,28.0,12.0,5.0,True,False,True,False
https://sciencesetavenir.fr,sciencesetavenir.fr,didomi,26.0,6.0,3.0,True,True,False,False
https://femmeactuelle.fr,femmeactuelle.fr,sourcepoint,12.0,4.0,1.0,True,True,False,True
https://universite-paris-saclay.fr,universite-paris-saclay.fr,none,4.0,2.0,0.0,True,False,False,True
https://wetter.de,wetter.de,sourcepoint,12.0,3.0,0.0,True,False,False,True
https://webme.it,webme.it,iubenda,12.0,4.0,2.0,True,False,False,True
https://sbn.it,sbn.it,none,10.0,3.0,0.0,True,False,False,True
https://certigna.fr,certigna.fr,axeptio,14.0,8.0,1.0,True,True,False,True
https://pwc.de,pwc.de,none,11.0,8.0,0.0,True,True,False,True
https://dasoertliche.de,dasoertliche.de,none,9.0,0.0,0.0,True,True,False,True
https://houseoffraser.co.uk,houseoffraser.co.uk,onetrust,9.0,9.0,0.0,True,False,False,False
https://globetrotter.de,globetrotter.de,none,18.0,3.0,1.0,True,True,True,True
https://three.co.uk,three.co.uk,onetrust,24.0,28.0,1.0,True,False,True,False
https://focus.it,focus.it,cookiebot,17.0,4.0,0.0,True,True,False,False
https://theargus.co.uk,theargus.co.uk,sourcepoint,47.0,26.0,12.0,False,True,True,True
https://featurespace.co.uk,featurespace.co.uk,cookie notice,10.0,3.0,0.0,True,True,False,True
https://abritel.fr,abritel.fr,onetrust,20.0,30.0,10.0,False,False,False,False
https://manage-now.de,manage-now.de,cookieyes,5.0,0.0,0.0,True,True,False,True
https://thenorthernecho.co.uk,thenorthernecho.co.uk,sourcepoint,43.0,26.0,12.0,False,True,True,True
https://lyon.fr,lyon.fr,none,3.0,3.0,1.0,True,True,False,True
https://onisep.fr,onisep.fr,none,8.0,3.0,1.0,True,False,False,True
https://ovgu.de,ovgu.de,klaro,2.0,0.0,0.0,True,False,False,True
https://brighton.ac.uk,brighton.ac.uk,cookiebot,11.0,0.0,0.0,True,False,False,False
https://fact-finder.de,fact-finder.de,none,18.0,10.0,4.0,True,True,True,False
https://planetradio.co.uk,planetradio.co.uk,sourcepoint,15.0,5.0,0.0,True,True,False,True
https://oxfordmail.co.uk,oxfordmail.co.uk,sourcepoint,42.0,27.0,12.0,False,True,True,True
https://ac-versailles.fr,ac-versailles.fr,none,5.0,2.0,0.0,True,True,False,True
https://finanztip.de,finanztip.de,none,5.0,4.0,0.0,True,True,False,True
https://fewo-direkt.de,fewo-direkt.de,onetrust,12.0,29.0,10.0,False,False,False,False
https://lvr.de,lvr.de,none,5.0,1.0,0.0,True,False,False,True
https://expedia.de,expedia.de,onetrust,15.0,24.0,8.0,False,False,False,False
https://hitched.co.uk,hitched.co.uk,onetrust,11.0,7.0,1.0,True,True,False,False
https://cite-sciences.fr,cite-sciences.fr,none,11.0,7.0,3.0,True,False,False,True
https://nationalgeographic.fr,nationalgeographic.fr,onetrust,5.0,1.0,0.0,True,True,False,False
https://dailypost.co.uk,dailypost.co.uk,cookie notice,29.0,6.0,1.0,True,True,False,False
https://johanniter.de,johanniter.de,usercentrics,12.0,0.0,0.0,True,True,False,True
https://birmingham.gov.uk,birmingham.gov.uk,none,14.0,1.0,0.0,True,True,False,True
https://galeria.de,galeria.de,usercentrics,10.0,1.0,0.0,True,True,True,False
https://mailplus.co.uk,mailplus.co.uk,trustarc,19.0,4.0,3.0,True,True,False,False
https://bmel.de,bmel.de,none,4.0,2.0,0.0,True,False,False,True
https://intersport.de,intersport.de,usercentrics,12.0,0.0,0.0,True,True,False,True
https://unionesarda.it,unionesarda.it,osano,33.0,11.0,2.0,True,False,False,False
https://britishgas.co.uk,britishgas.co.uk,onetrust,16.0,3.0,0.0,False,False,False,False
https://gelbeseiten.de,gelbeseiten.de,sourcepoint,14.0,8.0,1.0,True,True,True,True
https://everyeye.it,everyeye.it,none,6.0,4.0,1.0,True,True,True,False
https://penguin.de,penguin.de,quantcast,3.0,0.0,0.0,True,False,False,True
https://verdi.de,verdi.de,none,7.0,2.0,1.0,True,False,False,True
https://brookes.ac.uk,brookes.ac.uk,onetrust,14.0,4.0,2.0,True,True,True,True
https://liketoknow.it,liketoknow.it,none,11.0,4.0,1.0,True,True,False,True
https://umontpellier.fr,umontpellier.fr,none,7.0,3.0,1.0,True,False,False,True
https://houseandgarden.co.uk,houseandgarden.co.uk,onetrust,9.0,2.0,0.0,True,True,False,False
https://vwfs.de,vwfs.de,none,10.0,1.0,0.0,True,False,False,True
https://aldi-nord.de,aldi-nord.de,usercentrics,16.0,2.0,0.0,True,True,False,True
https://rct.uk,rct.uk,cookiebot,29.0,12.0,2.0,True,True,True,False
https://unicatt.it,unicatt.it,onetrust,9.0,1.0,0.0,True,True,True,False
https://sussexexpress.co.uk,sussexexpress.co.uk,sourcepoint,18.0,1.0,0.0,True,True,True,False
https://webgo24.de,webgo24.de,none,13.0,2.0,0.0,True,True,False,False
https://sissa.it,sissa.it,none,9.0,4.0,3.0,True,False,False,False
https://today.it,today.it,iubenda,20.0,7.0,6.0,True,True,False,False
https://cnes.fr,cnes.fr,none,9.0,1.0,0.0,True,True,True,True
https://ilfoglio.it,ilfoglio.it,fundingchoices,27.0,10.0,1.0,True,True,True,False
https://chiesacattolica.it,chiesacattolica.it,none,9.0,0.0,0.0,True,False,False,True
https://ronet.de,ronet.de,complianz,3.0,2.0,1.0,True,False,False,True
https://ad-hoc-news.de,ad-hoc-news.de,fundingchoices,19.0,5.0,1.0,True,True,False,False
https://ahk.de,ahk.de,none,4.0,3.0,0.0,True,True,True,False
https://acas.org.uk,acas.org.uk,onetrust,8.0,0.0,0.0,True,True,True,False
https://apec.fr,apec.fr,didomi,6.0,8.0,2.0,True,False,False,False
https://hugendubel.de,hugendubel.de,usercentrics,18.0,4.0,1.0,True,False,False,True
https://thestar.co.uk,thestar.co.uk,sourcepoint,20.0,2.0,0.0,True,True,True,False
https://tuhh.de,tuhh.de,none,2.0,0.0,0.0,True,False,False,True
https://francetv.fr,francetv.fr,didomi,11.0,5.0,3.0,True,False,True,False
https://axa.fr,axa.fr,trustcommander,13.0,12.0,4.0,True,True,True,True
https://aphp.fr,aphp.fr,none,34.0,17.0,1.0,False,False,False,False
https://inrs.fr,inrs.fr,axeptio,12.0,7.0,3.0,True,False,False,True
https://limango.de,limango.de,usercentrics,13.0,2.0,1.0,True,True,False,True
https://doctolib.it,doctolib.it,didomi,6.0,5.0,1.0,True,True,False,True
https://dailyecho.co.uk,dailyecho.co.uk,sourcepoint,43.0,26.0,12.0,False,True,True,True
https://zdnet.fr,zdnet.fr,didomi,20.0,4.0,1.0,True,True,True,False
https://dyson.co.uk,dyson.co.uk,onetrust,33.0,19.0,1.0,True,True,True,False
https://springermedizin.de,springermedizin.de,onetrust,9.0,0.0,0.0,True,True,True,False
https://congstar.de,congstar.de,usercentrics,16.0,12.0,0.0,True,False,False,False
https://stokesentinel.co.uk,stokesentinel.co.uk,cookie notice,26.0,6.0,1.0,True,True,False,False
https://stfc.ac.uk,stfc.ac.uk,none,8.0,1.0,0.0,True,False,False,True
https://db.de,db.de,usercentrics,16.0,4.0,1.0,True,False,False,True
https://zooplus.de,zooplus.de,onetrust,8.0,6.0,1.0,True,True,False,False
https://m6.fr,m6.fr,didomi,18.0,2.0,0.0,True,False,False,False
https://volkswagenbank.de,volkswagenbank.de,none,8.0,1.0,0.0,True,False,False,True
https://rennrad-news.de,rennrad-news.de,onetrust,8.0,0.0,0.0,True,True,True,False
https://mbna.co.uk,mbna.co.uk,none,19.0,18.0,1.0,True,True,True,True
https://liberoquotidiano.it,liberoquotidiano.it,osano,12.0,7.0,2.0,True,True,False,False
https://unicredit.it,unicredit.it,none,6.0,30.0,2.0,True,False,True,False
https://francetelevisions.fr,francetelevisions.fr,didomi,8.0,7.0,5.0,True,False,False,False
https://yorkshireeveningpost.co.uk,yorkshireeveningpost.co.uk,sourcepoint,20.0,3.0,0.0,True,True,True,False
https://generali.it,generali.it,onetrust,12.0,8.0,4.0,True,True,False,False
https://katholisch.de,katholisch.de,cookiebot,7.0,1.0,0.0,True,True,False,False
https://catholique.fr,catholique.fr,complianz,7.0,2.0,1.0,True,True,False,True
https://ruhrnachrichten.de,ruhrnachrichten.de,none,14.0,4.0,1.0,True,True,False,False
https://affaritaliani.it,affaritaliani.it,none,8.0,2.0,2.0,True,True,False,False
https://aldi.co.uk,aldi.co.uk,onetrust,4.0,1.0,0.0,True,False,False,False
https://societe-des-avis-garantis.fr,societe-des-avis-garantis.fr,none,5.0,1.0,0.0,True,True,True,True
https://medicines.org.uk,medicines.org.uk,cookie notice,20.0,6.0,4.0,True,True,True,False
https://playnet.it,playnet.it,cookieyes,11.0,7.0,1.0,True,False,False,True
https://bvb.de,bvb.de,none,19.0,5.0,0.0,True,True,True,True
